objectId,createdAt,updatedAt,ACL,name,state
2LUJly2BLD,Thu Dec 19 2019 08:33:17 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:17 GMT-0600 (Central Standard Time),null,University of Colorado Colorado Springs,yXtC2WwYuQ
2MHfoZOIi5,Thu Dec 19 2019 08:33:17 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:17 GMT-0600 (Central Standard Time),null,Aims Community College,yXtC2WwYuQ
2RlO1Mk99A,Thu Dec 19 2019 08:33:14 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:14 GMT-0600 (Central Standard Time),null,"Tohono O'odham Community College, Sells",MlsQSaBJSP
2SN4Quk4kT,Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),null,Muskegon Community College,FqjDwsbDyy
2SZn4zAxAV,Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),null,Gateway Technical College,vAMOwyBdmF
2TMfwaIPt2,Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),null,Bowie Campus,WJfKBdeYC9
2WzrUg52eF,Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),null,South Dakota State University,MOEEAWyodk
2X7Se0lGkp,Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),null,Samford University,Bz2SEsNL7S
2XAYxsKnds,Thu Dec 19 2019 08:33:17 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:17 GMT-0600 (Central Standard Time),null,Community College of Denver,yXtC2WwYuQ
2XUhMpfxwO,Thu Dec 19 2019 08:32:58 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:58 GMT-0600 (Central Standard Time),null,Trinity College (New Port Richey),ek4N6EstVc
2YqBKNRtwK,Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),null,Monmouth University,guyc8YXmky
2alBqTo9sU,Thu Dec 19 2019 08:33:03 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:03 GMT-0600 (Central Standard Time),null,"East Mississippi Community College, West Point-Clay County Center - Clay County",4bZYw85dPD
2blzxuWO13,Thu Dec 19 2019 08:33:00 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:00 GMT-0600 (Central Standard Time),null,Gateway Community and Technical College,DryAAosmLp
2djJBhOTHt,Thu Dec 19 2019 08:33:03 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:03 GMT-0600 (Central Standard Time),null,Applied Technology and Development Center - Gulfport,4bZYw85dPD
2dvCPKhOkv,Thu Dec 19 2019 08:32:46 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:46 GMT-0600 (Central Standard Time),null,Illinois State University,LgZHAdphqt
2hLzEWITqX,Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),null,Providence Christian College,UzpfDxugnp
2hta8D3vrH,Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),null,Anthony (South County Centers),XgA7lyFnvc
2icRYk7y7j,Thu Dec 19 2019 08:32:38 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:38 GMT-0600 (Central Standard Time),null,Norwalk Community College,RgEjBdhWjE
2ihaXgoi0J,Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),null,La Sierra University,UzpfDxugnp
2knfb1Y4AZ,Thu Dec 19 2019 08:32:47 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:47 GMT-0600 (Central Standard Time),null,Illinois Institute of Technology,LgZHAdphqt
2lCv8ox8P5,Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),null,Trident University International,UzpfDxugnp
2lcoVfS3UB,Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),null,The Art Institute of Charlotte,J40rCTCdyA
2m9SxnVL0q,Thu Dec 19 2019 08:32:45 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:45 GMT-0600 (Central Standard Time),null,Penn State Lehigh Valley,vKcIRkRCzk
2mDCaDbTN2,Thu Dec 19 2019 08:32:52 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:52 GMT-0600 (Central Standard Time),null,Midland University,tzneoBLCWk
2moTJ10nqo,Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),null,Gordon–Conwell Theological Seminary (Jacksonville),ek4N6EstVc
2n6pSR6AVF,Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),null,State University of New York at Cortland,F5X764CJtI
2q9hmHPMa6,Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),null,College of Charleston,0w9j40Cjb9
2yK43Vk6AW,Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),null,Missouri Western State University,szstg9LhTE
2zRbBT0HcM,Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),null,"Oklahoma State University Institute of Technology – Okmulgee, Oklahoma",y0pDG1vk4W
2zsFniMjOw,Thu Dec 19 2019 08:33:18 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:18 GMT-0600 (Central Standard Time),null,"Trinidad Campus, Trinidad",yXtC2WwYuQ
32ExXcpRBC,Thu Dec 19 2019 08:33:19 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:19 GMT-0600 (Central Standard Time),null,"Missoula College University of Montana, two-year technical college in Missoula",VALrd80n3c
32qS0AIWUj,Thu Dec 19 2019 08:32:49 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:49 GMT-0600 (Central Standard Time),null,Alma College,FqjDwsbDyy
333PNIpyuc,Thu Dec 19 2019 08:32:39 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:39 GMT-0600 (Central Standard Time),null,Institute for Doctoral Studies in the Visual Arts,0rMNj9m3wF
337EaPQICd,Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),null,Simpson University,UzpfDxugnp
35CHQ4NfGp,Thu Dec 19 2019 08:32:59 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:59 GMT-0600 (Central Standard Time),null,Western Kentucky University,DryAAosmLp
35lCcYXyAq,Thu Dec 19 2019 08:32:45 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:45 GMT-0600 (Central Standard Time),null,Slippery Rock University of Pennsylvania,vKcIRkRCzk
3660il40oL,Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),null,Allen University[b],0w9j40Cjb9
38Nsvf6Qhu,Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),null,Lakes Region Community College,HbDfBdqpVz
3BIkjXEZEB,Thu Dec 19 2019 08:33:09 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:09 GMT-0600 (Central Standard Time),null,Texas A&M Universityâ€“Commerce,WJfKBdeYC9
3DCTKrNHg3,Thu Dec 19 2019 08:32:58 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:58 GMT-0600 (Central Standard Time),null,Ringling College of Art and Design (Sarasota),ek4N6EstVc
3DFp21KW4A,Thu Dec 19 2019 08:33:22 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:22 GMT-0600 (Central Standard Time),null,Community Colleges of Spokane,5TYGpvW0rm
3DgYCmlNhH,Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),null,North Carolina Wesleyan College,J40rCTCdyA
3DvkgnRpa6,Thu Dec 19 2019 08:32:42 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:42 GMT-0600 (Central Standard Time),null,State University of New York at Oneonta,F5X764CJtI
3EJjer4kXG,Thu Dec 19 2019 08:32:59 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:59 GMT-0600 (Central Standard Time),null,Georgia State University,JyzDlNJCrk
3EtHdHSpVz,Thu Dec 19 2019 08:32:56 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:56 GMT-0600 (Central Standard Time),null,Snead State Community College,Bz2SEsNL7S
3FGGiCnGr6,Thu Dec 19 2019 08:33:11 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:11 GMT-0600 (Central Standard Time),null,Longwood University,y2puBGoNlc
3FNT8okr0U,Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),null,Sunland Park (South County Centers),XgA7lyFnvc
3GCP70BgEy,Thu Dec 19 2019 08:32:56 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:56 GMT-0600 (Central Standard Time),null,Shelton State Community College[b],Bz2SEsNL7S
3HehW4xGdZ,Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),null,"University of Science & Arts of Oklahoma – Chickasha, Oklahoma",y0pDG1vk4W
3HrBnjAY3V,Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),null,John Paul the Great Catholic University,UzpfDxugnp
3IZeOwgKsI,Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),null,Eastview Campus,WJfKBdeYC9
3IkBlbSBI9,Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),null,Michigan Technological University,FqjDwsbDyy
3KHUuwghxd,Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),null,Fuller Theological Seminary,UzpfDxugnp
3NsGHXvrXt,Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),null,Florida Southern College (Lakeland),ek4N6EstVc
3PBdgtIdqw,Thu Dec 19 2019 08:33:07 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:07 GMT-0600 (Central Standard Time),null,"Dyersburg State Community College, Dyersburg",hLCeTRtc1S
3QdDlsuqqy,Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),null,Cornerstone University[citation needed] - Lake Charles,Us2YmobhyD
3TDIMEdEOA,Thu Dec 19 2019 08:32:43 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:43 GMT-0600 (Central Standard Time),null,Berkeley College,F5X764CJtI
3UMCZlEXi8,Thu Dec 19 2019 08:32:40 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:40 GMT-0600 (Central Standard Time),null,University of Massachusetts Dartmouth,uQQMu3mJEd
3USkgvFyEr,Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),null,University of Maryland Eastern Shore,Gu6vtEwZH2
3V3tiSQKM0,Thu Dec 19 2019 08:33:19 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:19 GMT-0600 (Central Standard Time),null,North Idaho College,q3YCY7F92t
3WNjVDH3FD,Thu Dec 19 2019 08:32:44 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:44 GMT-0600 (Central Standard Time),null,Villanova University,vKcIRkRCzk
3YHpctSLyG,Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),null,Mid-State Technical College,vAMOwyBdmF
3ZKFYeMAe8,Thu Dec 19 2019 08:33:21 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:21 GMT-0600 (Central Standard Time),null,Treasure Valley Community College,zzfxE1ggVI
3ic0iFDEGu,Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),null,Clark State Community College,0VZmSkdlu2
3k44EHMIJZ,Thu Dec 19 2019 08:32:56 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:56 GMT-0600 (Central Standard Time),null,Widener University School of Law,UR1V3qaUYT
3kAiaCMH9F,Thu Dec 19 2019 08:33:13 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:13 GMT-0600 (Central Standard Time),null,"Central Arizona College, Coolidge, Casa Grande, Florence, Maricopa, Winkelman, Apache Junction, Queen Creek",MlsQSaBJSP
3kiafnMDdK,Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),null,Mitchell Community College,J40rCTCdyA
3nWRKV6xA5,Thu Dec 19 2019 08:32:43 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:43 GMT-0600 (Central Standard Time),null,"Hostos Community College, South Bronx",F5X764CJtI
3qV8eakigp,Thu Dec 19 2019 08:33:07 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:07 GMT-0600 (Central Standard Time),null,"Jackson State Community College, Jackson",hLCeTRtc1S
3rSIBxHAc8,Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),null,Barton College,J40rCTCdyA
3rdN70yB6l,Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),null,Santa Fe Community College,XgA7lyFnvc
3t9WUtd83e,Thu Dec 19 2019 08:32:48 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:48 GMT-0600 (Central Standard Time),null,Concordia Theological Seminary,tAy4VFhYH8
3uhpcpZfeY,Thu Dec 19 2019 08:33:00 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:00 GMT-0600 (Central Standard Time),null,Hazard Community and Technical College,DryAAosmLp
3uvmBsoxfg,Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),null,Northwestern Polytechnic University,UzpfDxugnp
3wQ2k1XQRq,Thu Dec 19 2019 08:32:48 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:48 GMT-0600 (Central Standard Time),null,University of Notre Dame,tAy4VFhYH8
3wR99rOiG6,Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),null,East Campus,WJfKBdeYC9
3z4k9hylb2,Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),null,Charleston School of Law,0w9j40Cjb9
3z4uRNxcXv,Thu Dec 19 2019 08:32:47 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:47 GMT-0600 (Central Standard Time),null,University of Chicago,LgZHAdphqt
3zhP5PkoWd,Thu Dec 19 2019 08:32:47 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:47 GMT-0600 (Central Standard Time),null,Monmouth College,LgZHAdphqt
40oZRssGsn,Thu Dec 19 2019 08:33:00 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:00 GMT-0600 (Central Standard Time),null,Thomas More University,DryAAosmLp
41ehMqm0H1,Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),null,University of the Pacific,UzpfDxugnp
41z2FszIUQ,Thu Dec 19 2019 08:33:19 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:19 GMT-0600 (Central Standard Time),null,"City College at Montana State University Billings, two-year college in Billings[1]",VALrd80n3c
42M83cMyrF,Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),null,George Washington University,Fl82ryaDBW
42UuDlZTwQ,Thu Dec 19 2019 08:33:11 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:11 GMT-0600 (Central Standard Time),null,Texas Southmost College,WJfKBdeYC9
474laXUlMK,Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),null,McDowell Technical Community College[citation needed],J40rCTCdyA
487ODrn9m7,Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),null,Palm Beach Atlantic University (West Palm Beach),ek4N6EstVc
48nFgB8h8K,Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),null,Lake Michigan College,FqjDwsbDyy
49PshZLiyB,Thu Dec 19 2019 08:32:48 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:48 GMT-0600 (Central Standard Time),null,Ottawa Universityâ€“Jeffersonville,tAy4VFhYH8
49fnWSxRZu,Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),null,Lake Superior College,4QlUGZjVkm
49vfCV1gp1,Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),null,Sisseton Wahpeton College,MOEEAWyodk
4BM4PG1hg1,Thu Dec 19 2019 08:32:47 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:47 GMT-0600 (Central Standard Time),null,Rosalind Franklin University of Medicine and Science,LgZHAdphqt
4BSLRqBFIo,Thu Dec 19 2019 08:32:42 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:42 GMT-0600 (Central Standard Time),null,Onondaga Community College,F5X764CJtI
4CRPRlrwkx,Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),null,Cogswell Polytechnical College,UzpfDxugnp
4CWoGzqvya,Thu Dec 19 2019 08:33:23 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:23 GMT-0600 (Central Standard Time),null,Pierce College,5TYGpvW0rm
4DxOlJhbjT,Thu Dec 19 2019 08:33:02 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:02 GMT-0600 (Central Standard Time),null,Goucher College,Gu6vtEwZH2
4EHOXeQMFq,Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),null,College of Central Florida (Ocala),ek4N6EstVc
4EwRYUIjEm,Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),null,Allegheny Wesleyan College,0VZmSkdlu2
4Flmu4xHJs,Thu Dec 19 2019 08:32:46 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:46 GMT-0600 (Central Standard Time),null,Norwich University,A0Y1TfBNfL
4Fy0BEmOV8,Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),null,Fond du Lac Tribal and Community College,4QlUGZjVkm
4Kka4VbWk2,Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),null,"Oral Roberts University – Tulsa, Oklahoma",y0pDG1vk4W
4MDz7QA2Ws,Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),null,Pontifical Faculty of the Immaculate Conception at the Dominican House of Studies,Fl82ryaDBW
4MLinQeMZX,Thu Dec 19 2019 08:32:45 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:45 GMT-0600 (Central Standard Time),null,Montgomery County Community College,vKcIRkRCzk
4Mfs7FZbr8,Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),null,Southeast Kentucky Community and Technical College,DryAAosmLp
4NRsYQDSqK,Thu Dec 19 2019 08:32:58 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:58 GMT-0600 (Central Standard Time),null,Herzing University (Orlando),ek4N6EstVc
4NchpNvksx,Thu Dec 19 2019 08:33:13 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:13 GMT-0600 (Central Standard Time),null,"Northern Arizona University, doctoral university in Flagstaff",MlsQSaBJSP
4OXrB9z1NU,Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),null,Humphreys University,UzpfDxugnp
4Od5BAbREK,Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),null,Sherman College of Chiropractic,0w9j40Cjb9
4PIRO5I4ho,Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),null,University of Management and Technology,y2puBGoNlc
4QNGn8AnG2,Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),null,Finlandia University,FqjDwsbDyy
4RCYMcVpTN,Thu Dec 19 2019 08:32:48 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:48 GMT-0600 (Central Standard Time),null,Southwestern Community College,DjJxhPBWjX
4RUyG6XpAv,Thu Dec 19 2019 08:33:13 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:13 GMT-0600 (Central Standard Time),null,"Mohave Community College, Kingman, Bullhead City, Lake Havasu City",MlsQSaBJSP
4Uvz7uv42d,Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),null,DinÃ© College,XgA7lyFnvc
4Vwem8UmNb,Thu Dec 19 2019 08:32:47 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:47 GMT-0600 (Central Standard Time),null,National Louis University,LgZHAdphqt
4XK1j7R2ol,Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),null,Alexandria Technical and Community College,4QlUGZjVkm
4Zhc19sTFX,Thu Dec 19 2019 08:33:08 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:08 GMT-0600 (Central Standard Time),null,"New College Franklin, Franklin",hLCeTRtc1S
4dDWhs9dal,Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),null,"University of California, Irvine",UzpfDxugnp
4dszQ9QrcR,Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),null,Warren Wilson College,J40rCTCdyA
4e9SQwfkUg,Thu Dec 19 2019 08:32:43 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:43 GMT-0600 (Central Standard Time),null,Albright College,vKcIRkRCzk
4eBYf2EhgM,Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),null,Buffalo State College,F5X764CJtI
4fGnWOyJkd,Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),null,"Oklahoma State University - Stillwater – Stillwater, Oklahoma",y0pDG1vk4W
4gXhGq0PsY,Thu Dec 19 2019 08:33:13 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:13 GMT-0600 (Central Standard Time),null,West Virginia Business Collegeâ€“Wheeling,hYjEaUzMdA
4herDZSlQn,Thu Dec 19 2019 08:33:13 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:13 GMT-0600 (Central Standard Time),null,"Yavapai College, Prescott, Sedona, Clarkdale, Chino Valley",MlsQSaBJSP
4htaZxtmFD,Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),null,Ohio Northern University,0VZmSkdlu2
